log_id,station_id,downtime_start,downtime_end,issue_type,repair_cost
3888,23,"2025-07-07 00:00:00","2025-07-07 04:00:00","Software Error",9370.00
3889,21,"2025-10-11 00:00:00","2025-10-11 03:00:00","Power Issue",5543.00
3890,4,"2025-07-01 00:00:00","2025-07-01 05:00:00","Power Issue",11077.00
3891,104,"2025-12-19 00:00:00","2025-12-19 02:00:00","Power Issue",5701.00
3892,62,"2024-01-16 00:00:00","2024-01-16 07:00:00","Software Error",7679.00
3893,56,"2024-11-25 00:00:00","2024-11-25 02:00:00","Hardware Failure",29889.00
3894,96,"2025-09-14 00:00:00","2025-09-14 05:00:00","Hardware Failure",27538.00
3895,107,"2025-01-15 00:00:00","2025-01-15 06:00:00","Software Error",15253.00
3896,98,"2025-01-24 00:00:00","2025-01-24 01:00:00","Power Issue",9047.00
3897,26,"2024-04-10 00:00:00","2024-04-10 06:00:00","Software Error",13915.00
3898,24,"2024-01-27 00:00:00","2024-01-27 02:00:00","Hardware Failure",15753.00
3899,52,"2024-06-12 00:00:00","2024-06-12 06:00:00","Software Error",20102.00
3900,47,"2025-12-08 00:00:00","2025-12-08 04:00:00","Software Error",29058.00
3901,119,"2024-12-16 00:00:00","2024-12-16 07:00:00","Software Error",7848.00
3902,3,"2024-04-08 00:00:00","2024-04-08 03:00:00","Power Issue",10026.00
3903,77,"2025-01-19 00:00:00","2025-01-19 01:00:00","Hardware Failure",29449.00
3904,61,"2024-11-12 00:00:00","2024-11-12 02:00:00","Hardware Failure",25523.00
3905,105,"2025-03-06 00:00:00","2025-03-06 01:00:00","Power Issue",23029.00
3906,98,"2025-01-28 00:00:00","2025-01-28 02:00:00","Power Issue",6635.00
3907,115,"2024-03-22 00:00:00","2024-03-22 01:00:00","Software Error",19048.00
3908,47,"2025-02-10 00:00:00","2025-02-10 01:00:00","Software Error",8274.00
3909,43,"2025-09-22 00:00:00","2025-09-22 03:00:00","Power Issue",19638.00
3910,28,"2025-02-11 00:00:00","2025-02-11 05:00:00","Power Issue",26293.00
3911,67,"2024-10-30 00:00:00","2024-10-30 06:00:00","Software Error",20795.00
3912,100,"2024-08-11 00:00:00","2024-08-11 03:00:00","Power Issue",28541.00
3913,52,"2025-04-03 00:00:00","2025-04-03 06:00:00","Power Issue",19824.00
3914,68,"2024-04-24 00:00:00","2024-04-24 08:00:00","Power Issue",18797.00
3915,22,"2025-10-18 00:00:00","2025-10-18 08:00:00","Hardware Failure",28486.00
3916,89,"2025-11-01 00:00:00","2025-11-01 02:00:00","Power Issue",7906.00
3917,120,"2024-03-23 00:00:00","2024-03-23 01:00:00","Hardware Failure",14467.00
3918,5,"2025-03-07 00:00:00","2025-03-07 06:00:00","Hardware Failure",25298.00
3919,92,"2024-02-05 00:00:00","2024-02-05 01:00:00","Hardware Failure",24631.00
3920,57,"2025-03-14 00:00:00","2025-03-14 03:00:00","Software Error",18566.00
3921,115,"2025-07-11 00:00:00","2025-07-11 01:00:00","Software Error",7219.00
3922,117,"2024-05-27 00:00:00","2024-05-27 06:00:00","Software Error",7982.00
3923,73,"2024-10-10 00:00:00","2024-10-10 05:00:00","Hardware Failure",27716.00
3924,58,"2024-09-25 00:00:00","2024-09-25 05:00:00","Software Error",29893.00
3925,51,"2024-11-14 00:00:00","2024-11-14 02:00:00","Power Issue",15800.00
3926,24,"2025-01-16 00:00:00","2025-01-16 03:00:00","Power Issue",18864.00
3927,101,"2025-08-26 00:00:00","2025-08-26 01:00:00","Software Error",19962.00
3928,14,"2025-07-22 00:00:00","2025-07-22 04:00:00","Software Error",10728.00
3929,73,"2024-07-27 00:00:00","2024-07-27 03:00:00","Hardware Failure",7649.00
3930,6,"2025-07-26 00:00:00","2025-07-26 07:00:00","Power Issue",12996.00
3931,38,"2024-02-09 00:00:00","2024-02-09 05:00:00","Power Issue",14260.00
3932,48,"2024-01-22 00:00:00","2024-01-22 05:00:00","Hardware Failure",10998.00
3933,16,"2024-04-27 00:00:00","2024-04-27 02:00:00","Software Error",5521.00
3934,12,"2025-06-30 00:00:00","2025-06-30 06:00:00","Software Error",14686.00
3935,101,"2025-01-19 00:00:00","2025-01-19 08:00:00","Software Error",26109.00
3936,57,"2024-09-01 00:00:00","2024-09-01 04:00:00","Hardware Failure",18951.00
3937,118,"2024-01-09 00:00:00","2024-01-09 02:00:00","Software Error",28253.00
3938,16,"2025-02-09 00:00:00","2025-02-09 01:00:00","Software Error",12472.00
3939,69,"2024-08-11 00:00:00","2024-08-11 01:00:00","Power Issue",26686.00
3940,65,"2024-11-27 00:00:00","2024-11-27 07:00:00","Software Error",25146.00
3941,47,"2025-03-16 00:00:00","2025-03-16 01:00:00","Software Error",19929.00
3942,109,"2025-04-17 00:00:00","2025-04-17 02:00:00","Software Error",21528.00
3943,41,"2025-06-28 00:00:00","2025-06-28 08:00:00","Hardware Failure",5542.00
3944,56,"2025-03-09 00:00:00","2025-03-09 02:00:00","Software Error",21647.00
3945,9,"2024-11-15 00:00:00","2024-11-15 08:00:00","Hardware Failure",18720.00
3946,120,"2024-05-30 00:00:00","2024-05-30 07:00:00","Hardware Failure",27756.00
3947,54,"2025-06-22 00:00:00","2025-06-22 01:00:00","Hardware Failure",12434.00
3948,98,"2025-05-23 00:00:00","2025-05-23 08:00:00","Software Error",28458.00
3949,9,"2025-07-19 00:00:00","2025-07-19 03:00:00","Power Issue",5750.00
3950,115,"2024-11-18 00:00:00","2024-11-18 02:00:00","Hardware Failure",27487.00
3951,92,"2024-12-02 00:00:00","2024-12-02 08:00:00","Software Error",16733.00
3952,79,"2025-11-14 00:00:00","2025-11-14 07:00:00","Hardware Failure",27431.00
3953,33,"2024-02-25 00:00:00","2024-02-25 01:00:00","Hardware Failure",16725.00
3954,27,"2025-11-02 00:00:00","2025-11-02 06:00:00","Power Issue",15075.00
3955,26,"2024-03-12 00:00:00","2024-03-12 01:00:00","Power Issue",11731.00
3956,64,"2025-09-10 00:00:00","2025-09-10 08:00:00","Power Issue",15652.00
3957,51,"2025-10-23 00:00:00","2025-10-23 07:00:00","Hardware Failure",19628.00
3958,88,"2025-08-11 00:00:00","2025-08-11 01:00:00","Power Issue",9181.00
3959,59,"2024-10-03 00:00:00","2024-10-03 01:00:00","Power Issue",23968.00
3960,39,"2024-03-08 00:00:00","2024-03-08 06:00:00","Hardware Failure",26582.00
3961,75,"2025-01-26 00:00:00","2025-01-26 05:00:00","Power Issue",15260.00
3962,27,"2025-09-03 00:00:00","2025-09-03 05:00:00","Software Error",11691.00
3963,36,"2025-02-08 00:00:00","2025-02-08 01:00:00","Power Issue",6247.00
3964,85,"2025-12-19 00:00:00","2025-12-19 07:00:00","Software Error",25342.00
3965,56,"2024-04-18 00:00:00","2024-04-18 05:00:00","Power Issue",29663.00
3966,99,"2025-09-23 00:00:00","2025-09-23 04:00:00","Power Issue",6661.00
3967,35,"2025-01-01 00:00:00","2025-01-01 01:00:00","Power Issue",11358.00
3968,52,"2025-11-12 00:00:00","2025-11-12 07:00:00","Power Issue",15207.00
3969,67,"2024-09-12 00:00:00","2024-09-12 01:00:00","Power Issue",28450.00
3970,77,"2024-01-26 00:00:00","2024-01-26 03:00:00","Power Issue",28228.00
3971,59,"2024-07-08 00:00:00","2024-07-08 02:00:00","Software Error",6459.00
3972,73,"2025-03-10 00:00:00","2025-03-10 01:00:00","Power Issue",14021.00
3973,66,"2024-12-05 00:00:00","2024-12-05 04:00:00","Hardware Failure",5719.00
3974,35,"2025-07-06 00:00:00","2025-07-06 03:00:00","Power Issue",24206.00
3975,20,"2025-07-13 00:00:00","2025-07-13 04:00:00","Power Issue",25658.00
3976,109,"2025-08-10 00:00:00","2025-08-10 05:00:00","Hardware Failure",6289.00
3977,48,"2024-01-31 00:00:00","2024-01-31 01:00:00","Power Issue",16693.00
3978,78,"2025-10-15 00:00:00","2025-10-15 03:00:00","Hardware Failure",8099.00
3979,89,"2025-04-09 00:00:00","2025-04-09 06:00:00","Hardware Failure",25287.00
3980,73,"2024-05-19 00:00:00","2024-05-19 01:00:00","Software Error",15511.00
3981,33,"2024-11-30 00:00:00","2024-11-30 02:00:00","Power Issue",7680.00
3982,53,"2024-11-17 00:00:00","2024-11-17 04:00:00","Power Issue",12948.00
3983,50,"2024-07-17 00:00:00","2024-07-17 04:00:00","Hardware Failure",29255.00
3984,92,"2024-12-30 00:00:00","2024-12-30 02:00:00","Hardware Failure",12935.00
3985,20,"2024-06-11 00:00:00","2024-06-11 03:00:00","Hardware Failure",26093.00
3986,116,"2024-08-06 00:00:00","2024-08-06 07:00:00","Hardware Failure",16869.00
3987,20,"2024-11-27 00:00:00","2024-11-27 04:00:00","Power Issue",11634.00
3988,56,"2025-04-11 00:00:00","2025-04-11 01:00:00","Hardware Failure",27140.00
3989,19,"2025-07-04 00:00:00","2025-07-04 08:00:00","Software Error",8118.00
3990,88,"2025-04-25 00:00:00","2025-04-25 08:00:00","Power Issue",22973.00
3991,36,"2024-05-13 00:00:00","2024-05-13 04:00:00","Hardware Failure",6334.00
3992,33,"2025-05-25 00:00:00","2025-05-25 01:00:00","Power Issue",29225.00
3993,42,"2025-11-19 00:00:00","2025-11-19 02:00:00","Software Error",22581.00
3994,67,"2024-10-26 00:00:00","2024-10-26 08:00:00","Power Issue",5372.00
3995,9,"2025-04-09 00:00:00","2025-04-09 03:00:00","Hardware Failure",12706.00
3996,7,"2025-10-02 00:00:00","2025-10-02 05:00:00","Power Issue",25635.00
3997,97,"2025-05-14 00:00:00","2025-05-14 03:00:00","Power Issue",17633.00
3998,50,"2024-06-18 00:00:00","2024-06-18 08:00:00","Hardware Failure",27465.00
3999,77,"2024-08-05 00:00:00","2024-08-05 06:00:00","Power Issue",26698.00
4000,53,"2024-11-07 00:00:00","2024-11-07 02:00:00","Power Issue",20118.00
4001,104,"2024-01-15 00:00:00","2024-01-15 08:00:00","Power Issue",7503.00
4002,2,"2024-10-20 00:00:00","2024-10-20 01:00:00","Power Issue",9918.00
4003,16,"2025-10-01 00:00:00","2025-10-01 02:00:00","Power Issue",24313.00
4004,75,"2025-09-30 00:00:00","2025-09-30 05:00:00","Power Issue",18331.00
4005,98,"2024-12-21 00:00:00","2024-12-21 07:00:00","Power Issue",16635.00
4006,105,"2025-01-20 00:00:00","2025-01-20 07:00:00","Power Issue",14513.00
4007,5,"2024-04-10 00:00:00","2024-04-10 01:00:00","Power Issue",17547.00
4008,74,"2025-12-25 00:00:00","2025-12-25 06:00:00","Software Error",26148.00
4009,115,"2025-08-05 00:00:00","2025-08-05 02:00:00","Hardware Failure",8344.00
4010,72,"2025-02-27 00:00:00","2025-02-27 04:00:00","Hardware Failure",11616.00
4011,90,"2025-03-27 00:00:00","2025-03-27 02:00:00","Hardware Failure",6649.00
4012,60,"2024-12-25 00:00:00","2024-12-25 03:00:00","Hardware Failure",8582.00
4013,47,"2024-02-15 00:00:00","2024-02-15 06:00:00","Power Issue",15797.00
4014,38,"2025-02-23 00:00:00","2025-02-23 04:00:00","Hardware Failure",11850.00
4015,107,"2025-06-18 00:00:00","2025-06-18 06:00:00","Software Error",11489.00
4016,43,"2025-07-23 00:00:00","2025-07-23 04:00:00","Hardware Failure",10198.00
4017,55,"2024-12-09 00:00:00","2024-12-09 04:00:00","Power Issue",6988.00
4018,81,"2025-06-26 00:00:00","2025-06-26 06:00:00","Hardware Failure",14492.00
4019,57,"2024-10-25 00:00:00","2024-10-25 03:00:00","Hardware Failure",24568.00
4020,67,"2025-08-18 00:00:00","2025-08-18 02:00:00","Software Error",7008.00
4021,41,"2025-05-07 00:00:00","2025-05-07 01:00:00","Power Issue",18273.00
4022,12,"2024-01-08 00:00:00","2024-01-08 07:00:00","Software Error",19873.00
4023,8,"2024-03-24 00:00:00","2024-03-24 07:00:00","Power Issue",11335.00
4024,36,"2024-10-03 00:00:00","2024-10-03 05:00:00","Hardware Failure",9121.00
4025,84,"2024-01-18 00:00:00","2024-01-18 06:00:00","Software Error",16330.00
4026,91,"2025-09-27 00:00:00","2025-09-27 04:00:00","Hardware Failure",18457.00
4027,42,"2025-04-22 00:00:00","2025-04-22 04:00:00","Hardware Failure",7898.00
4028,66,"2025-11-10 00:00:00","2025-11-10 04:00:00","Software Error",15653.00
4029,95,"2025-06-24 00:00:00","2025-06-24 04:00:00","Power Issue",9571.00
4030,34,"2024-10-16 00:00:00","2024-10-16 07:00:00","Power Issue",9640.00
4031,87,"2024-04-05 00:00:00","2024-04-05 01:00:00","Software Error",29700.00
4032,48,"2025-11-04 00:00:00","2025-11-04 01:00:00","Power Issue",15178.00
4033,64,"2024-01-14 00:00:00","2024-01-14 07:00:00","Power Issue",27993.00
4034,56,"2024-02-05 00:00:00","2024-02-05 08:00:00","Power Issue",17562.00
4035,60,"2025-12-19 00:00:00","2025-12-19 07:00:00","Power Issue",18450.00
4036,98,"2024-04-19 00:00:00","2024-04-19 08:00:00","Hardware Failure",17544.00
4037,3,"2024-06-23 00:00:00","2024-06-23 02:00:00","Hardware Failure",26119.00
4038,103,"2024-05-17 00:00:00","2024-05-17 05:00:00","Software Error",6946.00
4039,70,"2025-03-19 00:00:00","2025-03-19 02:00:00","Power Issue",26464.00
4040,20,"2024-08-06 00:00:00","2024-08-06 04:00:00","Hardware Failure",26903.00
4041,51,"2024-06-24 00:00:00","2024-06-24 03:00:00","Hardware Failure",12043.00
4042,42,"2025-01-12 00:00:00","2025-01-12 06:00:00","Hardware Failure",24982.00
4043,56,"2025-02-27 00:00:00","2025-02-27 05:00:00","Software Error",27543.00
4044,104,"2024-05-22 00:00:00","2024-05-22 04:00:00","Hardware Failure",24155.00
4045,3,"2024-06-01 00:00:00","2024-06-01 07:00:00","Hardware Failure",19937.00
4046,34,"2025-08-01 00:00:00","2025-08-01 07:00:00","Power Issue",18643.00
4047,19,"2025-06-11 00:00:00","2025-06-11 05:00:00","Software Error",27265.00
4048,82,"2024-04-15 00:00:00","2024-04-15 07:00:00","Hardware Failure",22933.00
4049,99,"2025-04-19 00:00:00","2025-04-19 07:00:00","Power Issue",8025.00
4050,31,"2025-10-21 00:00:00","2025-10-21 03:00:00","Power Issue",5016.00
4051,11,"2024-02-14 00:00:00","2024-02-14 04:00:00","Hardware Failure",25876.00
4052,79,"2024-01-13 00:00:00","2024-01-13 01:00:00","Software Error",15954.00
4053,30,"2024-06-26 00:00:00","2024-06-26 03:00:00","Software Error",9373.00
4054,18,"2024-10-27 00:00:00","2024-10-27 05:00:00","Hardware Failure",13059.00
4055,5,"2025-02-25 00:00:00","2025-02-25 08:00:00","Hardware Failure",19424.00
4056,69,"2024-08-14 00:00:00","2024-08-14 05:00:00","Power Issue",24679.00
4057,45,"2024-05-29 00:00:00","2024-05-29 06:00:00","Hardware Failure",6996.00
4058,38,"2025-11-01 00:00:00","2025-11-01 02:00:00","Software Error",29544.00
4059,31,"2025-01-18 00:00:00","2025-01-18 06:00:00","Software Error",18761.00
4060,96,"2024-05-15 00:00:00","2024-05-15 04:00:00","Hardware Failure",20450.00
4061,72,"2024-10-25 00:00:00","2024-10-25 02:00:00","Power Issue",6348.00
4062,91,"2024-03-26 00:00:00","2024-03-26 08:00:00","Hardware Failure",16358.00
4063,53,"2025-04-01 00:00:00","2025-04-01 04:00:00","Power Issue",17466.00
4064,117,"2025-02-12 00:00:00","2025-02-12 02:00:00","Software Error",19037.00
4065,101,"2024-05-24 00:00:00","2024-05-24 07:00:00","Software Error",12225.00
4066,101,"2024-12-07 00:00:00","2024-12-07 02:00:00","Hardware Failure",7276.00
4067,83,"2025-08-28 00:00:00","2025-08-28 08:00:00","Hardware Failure",9917.00
4068,28,"2024-02-28 00:00:00","2024-02-28 08:00:00","Hardware Failure",24449.00
4069,1,"2024-09-09 00:00:00","2024-09-09 08:00:00","Software Error",15876.00
4070,74,"2025-04-08 00:00:00","2025-04-08 07:00:00","Hardware Failure",7825.00
4071,25,"2025-06-21 00:00:00","2025-06-21 04:00:00","Power Issue",29715.00
4072,60,"2025-07-13 00:00:00","2025-07-13 02:00:00","Software Error",24010.00
4073,18,"2024-07-03 00:00:00","2024-07-03 08:00:00","Power Issue",13543.00
4074,52,"2024-09-06 00:00:00","2024-09-06 01:00:00","Power Issue",20930.00
4075,101,"2025-07-07 00:00:00","2025-07-07 03:00:00","Software Error",18864.00
4076,101,"2024-05-09 00:00:00","2024-05-09 06:00:00","Software Error",17857.00
4077,38,"2024-03-14 00:00:00","2024-03-14 04:00:00","Power Issue",20986.00
4078,61,"2024-06-03 00:00:00","2024-06-03 03:00:00","Hardware Failure",25595.00
4079,86,"2025-08-07 00:00:00","2025-08-07 05:00:00","Power Issue",7072.00
4080,106,"2024-07-10 00:00:00","2024-07-10 07:00:00","Hardware Failure",11774.00
4081,120,"2024-09-09 00:00:00","2024-09-09 04:00:00","Power Issue",9431.00
4082,19,"2025-06-17 00:00:00","2025-06-17 08:00:00","Hardware Failure",17554.00
4083,66,"2025-05-25 00:00:00","2025-05-25 04:00:00","Power Issue",11607.00
4084,111,"2024-06-21 00:00:00","2024-06-21 07:00:00","Hardware Failure",21519.00
4085,44,"2024-04-10 00:00:00","2024-04-10 04:00:00","Power Issue",24847.00
4086,39,"2024-01-22 00:00:00","2024-01-22 08:00:00","Software Error",25455.00
4087,5,"2025-12-02 00:00:00","2025-12-02 04:00:00","Software Error",21786.00
4088,60,"2024-08-13 00:00:00","2024-08-13 07:00:00","Software Error",9443.00
4089,110,"2024-09-09 00:00:00","2024-09-09 08:00:00","Hardware Failure",15607.00
4090,60,"2025-01-18 00:00:00","2025-01-18 05:00:00","Power Issue",11378.00
4091,87,"2025-08-11 00:00:00","2025-08-11 02:00:00","Software Error",26049.00
4092,64,"2024-09-27 00:00:00","2024-09-27 05:00:00","Software Error",10238.00
4093,81,"2025-03-30 00:00:00","2025-03-30 02:00:00","Hardware Failure",28184.00
4094,77,"2024-06-28 00:00:00","2024-06-28 08:00:00","Hardware Failure",11702.00
4095,77,"2024-12-08 00:00:00","2024-12-08 07:00:00","Hardware Failure",29090.00
4096,35,"2025-07-09 00:00:00","2025-07-09 06:00:00","Hardware Failure",29516.00
4097,106,"2025-01-12 00:00:00","2025-01-12 02:00:00","Hardware Failure",6356.00
4098,4,"2025-04-17 00:00:00","2025-04-17 06:00:00","Power Issue",27172.00
4099,51,"2025-03-02 00:00:00","2025-03-02 05:00:00","Power Issue",9562.00
4100,35,"2024-01-01 00:00:00","2024-01-01 07:00:00","Hardware Failure",23354.00
4101,109,"2025-03-21 00:00:00","2025-03-21 03:00:00","Power Issue",21933.00
4102,45,"2025-03-05 00:00:00","2025-03-05 06:00:00","Hardware Failure",9382.00
4103,47,"2024-01-08 00:00:00","2024-01-08 04:00:00","Hardware Failure",29873.00
4104,58,"2024-04-14 00:00:00","2024-04-14 01:00:00","Power Issue",29834.00
4105,80,"2024-09-20 00:00:00","2024-09-20 03:00:00","Software Error",19773.00
4106,17,"2025-09-20 00:00:00","2025-09-20 04:00:00","Software Error",13686.00
4107,87,"2024-12-20 00:00:00","2024-12-20 04:00:00","Software Error",12997.00
4108,23,"2024-12-07 00:00:00","2024-12-07 01:00:00","Power Issue",11287.00
4109,18,"2025-02-16 00:00:00","2025-02-16 05:00:00","Software Error",14082.00
4110,67,"2025-06-10 00:00:00","2025-06-10 04:00:00","Hardware Failure",29618.00
4111,5,"2025-06-12 00:00:00","2025-06-12 06:00:00","Power Issue",25518.00
4112,18,"2025-11-17 00:00:00","2025-11-17 07:00:00","Hardware Failure",19810.00
4113,17,"2025-02-18 00:00:00","2025-02-18 03:00:00","Software Error",12277.00
4114,25,"2025-03-12 00:00:00","2025-03-12 02:00:00","Hardware Failure",8381.00
4115,114,"2024-10-23 00:00:00","2024-10-23 02:00:00","Power Issue",17331.00
4116,82,"2024-04-08 00:00:00","2024-04-08 05:00:00","Hardware Failure",9058.00
4117,64,"2024-03-08 00:00:00","2024-03-08 08:00:00","Hardware Failure",8939.00
4118,40,"2024-03-10 00:00:00","2024-03-10 03:00:00","Software Error",13518.00
4119,20,"2025-09-29 00:00:00","2025-09-29 06:00:00","Hardware Failure",29206.00
4120,5,"2024-12-02 00:00:00","2024-12-02 01:00:00","Software Error",14789.00
4121,103,"2025-08-10 00:00:00","2025-08-10 01:00:00","Software Error",9803.00
4122,85,"2024-10-06 00:00:00","2024-10-06 01:00:00","Hardware Failure",27345.00
4123,108,"2025-09-06 00:00:00","2025-09-06 06:00:00","Power Issue",8224.00
4124,90,"2025-08-27 00:00:00","2025-08-27 06:00:00","Software Error",27387.00
4125,109,"2024-03-27 00:00:00","2024-03-27 08:00:00","Software Error",14636.00
4126,47,"2025-03-17 00:00:00","2025-03-17 03:00:00","Power Issue",13603.00
4127,97,"2024-03-10 00:00:00","2024-03-10 04:00:00","Hardware Failure",24377.00
4128,115,"2025-08-29 00:00:00","2025-08-29 07:00:00","Power Issue",20191.00
4129,31,"2024-11-03 00:00:00","2024-11-03 04:00:00","Hardware Failure",11783.00
4130,76,"2025-07-18 00:00:00","2025-07-18 03:00:00","Hardware Failure",17110.00
4131,2,"2024-06-16 00:00:00","2024-06-16 02:00:00","Hardware Failure",10041.00
4132,76,"2024-06-01 00:00:00","2024-06-01 04:00:00","Software Error",13347.00
4133,58,"2025-05-09 00:00:00","2025-05-09 01:00:00","Software Error",29285.00
4134,64,"2025-02-04 00:00:00","2025-02-04 07:00:00","Software Error",7474.00
4135,15,"2024-11-15 00:00:00","2024-11-15 05:00:00","Hardware Failure",16985.00
4136,117,"2025-03-30 00:00:00","2025-03-30 08:00:00","Power Issue",10311.00
4137,29,"2024-05-02 00:00:00","2024-05-02 05:00:00","Hardware Failure",5847.00
4138,15,"2025-12-20 00:00:00","2025-12-20 02:00:00","Hardware Failure",8482.00
4139,52,"2024-02-29 00:00:00","2024-02-29 05:00:00","Power Issue",14874.00
4140,115,"2025-09-08 00:00:00","2025-09-08 08:00:00","Software Error",15376.00
4141,112,"2025-04-22 00:00:00","2025-04-22 06:00:00","Software Error",17083.00
4142,2,"2025-09-02 00:00:00","2025-09-02 02:00:00","Power Issue",8756.00
4143,99,"2025-10-14 00:00:00","2025-10-14 04:00:00","Software Error",11236.00
4144,38,"2025-03-20 00:00:00","2025-03-20 02:00:00","Software Error",21128.00
4145,74,"2025-06-18 00:00:00","2025-06-18 07:00:00","Hardware Failure",12985.00
4146,70,"2024-03-18 00:00:00","2024-03-18 01:00:00","Software Error",6634.00
